car_id,vehicle_age,km_driven,seller_type
3963,8,100000,Individual
3964,9,30000,Individual
3965,4,49437,Individual
3966,4,90000,Individual
3967,10,120000,Individual
3968,8,101271,Individual
3969,9,120000,Individual
3970,7,103000,Individual
3971,8,90000,Individual
3972,4,83000,Individual
3973,8,70000,Individual
3974,6,102000,Individual
3975,5,47350,Individual
3976,6,70000,Individual
3977,8,130000,Individual
3978,9,80000,Individual
3979,8,225000,Individual
3980,3,50000,Individual
3981,7,25000,Individual
3982,5,70000,Individual
3983,3,80000,Individual
3984,8,106000,Individual
3985,7,90000,Individual
3986,9,120000,Individual
3987,6,120000,Individual
3988,9,110000,Individual
3989,10,100000,Individual
3990,5,40000,Individual
3991,4,80000,Individual
3992,8,60000,Individual
3993,10,150000,Individual
3994,6,30000,Individual
3995,7,60000,Individual
3996,4,70000,Individual
3997,9,120000,Individual
3998,7,96000,Individual
3999,7,70000,Individual
4000,6,70000,Individual
4001,5,110000,Individual
4002,5,100000,Individual
4003,8,80000,Individual
4004,7,53800,Individual
4005,9,40000,Individual
4006,7,130000,Individual
4007,8,80000,Individual
4008,4,50000,Individual
4009,5,50000,Individual
4010,8,45000,Dealer
4011,7,56000,Dealer
4012,5,47000,Dealer
4013,7,61500,Dealer
4014,4,28860,Dealer
4015,8,45000,Dealer
4016,6,36000,Dealer
4017,8,65000,Dealer
4018,6,68082,Dealer
4019,7,64000,Dealer
4020,4,124000,Dealer
4021,6,86000,Dealer
4022,9,20699,Dealer
4023,7,90000,Dealer
4024,9,61000,Dealer
4025,5,150000,Dealer
4026,5,45000,Dealer
4027,9,82000,Dealer
4028,7,63000,Dealer
4029,2,20000,Dealer
4030,6,46023,Dealer
4031,8,79000,Dealer
4032,6,79159,Dealer
4033,7,70310,Dealer
4034,9,56200,Dealer
4035,8,91000,Dealer
4036,6,68000,Dealer
4037,7,101374,Dealer
4038,8,55002,Dealer
4039,6,123273,Dealer
4040,7,91000,Dealer
4041,7,112000,Dealer
4042,4,51306,Dealer
4043,6,75137,Dealer
4044,6,72000,Dealer
4045,9,153000,Dealer
4046,7,85000,Dealer
4047,3,52300,Dealer
4048,4,56000,Dealer
4049,7,36658,Dealer
4050,6,53000,Dealer
4051,6,77482,Dealer
4052,8,73000,Dealer
4053,7,32115,Dealer
4054,4,77000,Dealer
4055,3,52433,Dealer
4056,4,51000,Dealer
4057,7,74000,Dealer
4058,7,68590,Dealer
4059,5,90503,Dealer
4060,4,60000,Dealer
4061,10,73704,Dealer
4062,5,89000,Dealer
4063,3,82935,Dealer
4064,6,74000,Dealer
4065,8,74581,Dealer
4066,5,63328,Dealer
4067,5,38000,Dealer
4068,5,52000,Dealer
4069,11,155522,Dealer
4070,6,85316,Dealer
4071,4,75000,Dealer
4072,5,84000,Dealer
4073,6,49000,Dealer
4074,6,57000,Dealer
4075,9,47000,Dealer
4076,6,52000,Dealer
4077,4,50948,Dealer
4078,4,50907,Dealer
4079,4,38000,Dealer
4080,5,57102,Dealer
4081,5,61000,Dealer
4082,8,82000,Dealer
4083,8,70000,Dealer
4084,8,70000,Dealer
4085,7,64523,Dealer
4086,6,75251,Dealer
4087,8,77755,Dealer
4088,7,75854,Dealer
4089,8,78000,Dealer
4090,6,53000,Dealer
4091,7,71000,Dealer
4092,6,28777,Dealer
4093,6,105240,Dealer
4094,6,88562,Dealer
4095,5,68000,Dealer
4096,6,68393,Dealer
4097,13,112000,Dealer
4098,6,28375,Dealer
4099,7,76000,Dealer
4100,6,52000,Dealer
4101,8,54000,Dealer
4102,8,56000,Dealer
4103,7,89504,Dealer
4104,4,41000,Dealer
4105,5,90000,Dealer
4106,7,107000,Dealer
4107,6,69000,Dealer
4108,5,101000,Dealer
4109,5,50000,Dealer
4110,4,35000,Dealer
4111,5,46000,Dealer
4112,6,90000,Individual
4113,8,90000,Individual
4114,4,70000,Individual
4115,7,35000,Individual
4116,6,40000,Individual
4117,7,60000,Individual
4118,7,120000,Individual
4119,8,113450,Individual
4120,6,84003,Individual
4121,3,100000,Individual
4122,6,86000,Individual
4123,6,84405,Individual
4124,8,70000,Individual
4125,8,138000,Individual
4126,8,90000,Individual
4127,7,60000,Individual
4128,5,120000,Individual
4129,4,100000,Individual
4130,8,70000,Individual
4131,8,65000,Individual
4132,5,40000,Individual
4133,7,78916,Individual
4134,8,120000,Individual
4135,6,80000,Individual
4136,7,60000,Individual
4137,8,80000,Individual
4138,5,46000,Individual
4139,5,50000,Individual
4140,7,70000,Individual
4141,8,47500,Individual
4142,3,110000,Individual
4143,9,79000,Individual
4144,4,72000,Individual
4145,6,180000,Individual
4146,6,96000,Individual
4147,6,38700,Individual
4148,8,90000,Individual
4149,7,115000,Individual
4150,7,82500,Individual
4151,8,208000,Individual
4152,8,120000,Individual
4153,6,77500,Individual
4154,6,61000,Individual
4155,5,90000,Individual
4156,7,110000,Individual
4157,6,70000,Individual
4158,4,110000,Individual
4159,7,50000,Individual
4160,5,50000,Individual
4161,5,110000,Individual
4162,6,190000,Individual
4163,8,200000,Individual
4164,7,90000,Individual
4165,5,50000,Individual
4166,7,120000,Individual
4167,6,40000,Individual
4168,5,60000,Individual
4169,6,90000,Individual
4170,6,140000,Individual
4171,6,110000,Individual
4172,8,120000,Individual
4173,5,35000,Individual
4174,8,60000,Individual
4175,9,120000,Individual
4176,7,90000,Individual
4177,5,120000,Individual
4178,6,120000,Individual
4179,6,60000,Individual
4180,7,100000,Individual
4181,8,90000,Individual
4182,5,70000,Individual
4183,8,145495,Individual
4184,6,120000,Individual
4185,4,70000,Individual
4186,7,120000,Individual
4187,8,58000,Individual
4188,5,35000,Individual
4189,6,100000,Individual
4190,5,120000,Individual
4191,5,80000,Individual
4192,7,120000,Individual
4193,6,60000,Individual
4194,6,60000,Individual
4195,5,120000,Individual
4196,7,100000,Individual
4197,6,15000,Individual
4198,5,80000,Individual
4199,6,120000,Individual
4200,6,70000,Individual
4201,8,80000,Individual
4202,5,100000,Individual
4203,5,84000,Individual
4204,6,80000,Individual
4205,5,20000,Individual
4206,6,60000,Individual
4207,3,140000,Individual
4208,8,60500,Individual
4209,9,61000,Individual
4210,7,90000,Individual
4211,6,80000,Individual
4212,6,150000,Individual
4213,8,112000,Individual
4214,7,210000,Individual
4215,8,60000,Individual
4216,8,60000,Individual
4217,5,100000,Individual
4218,7,93000,Individual
4219,6,60000,Individual
4220,8,70000,Individual
4221,7,100000,Individual
4222,8,80000,Individual
4223,6,112000,Individual
4224,8,90000,Individual
4225,8,80000,Individual
4226,7,90000,Individual
4227,6,50000,Individual
4228,8,45000,Individual
4229,5,40000,Individual
4230,5,70000,Individual
4231,5,80000,Individual
4232,8,90000,Individual
4233,6,85000,Individual
4234,7,59500,Individual
4235,7,57000,Individual
4236,8,120000,Individual
4237,8,90000,Individual
4238,6,80000,Individual
4239,6,122000,Individual
4240,5,35000,Individual
4241,9,61907,Individual
4242,7,40000,Individual
4243,5,60000,Individual
4244,7,87500,Individual
4245,3,70000,Individual
4246,9,112000,Individual
4247,8,80000,Individual
4248,6,70000,Individual
4249,8,70000,Individual
4250,5,80000,Individual
4251,6,90000,Individual
4252,7,70000,Individual
4253,6,140000,Individual
4254,6,90000,Individual
4255,8,50205,Trustmark Dealer
4256,4,74014,Dealer
4257,3,29000,Dealer
4258,3,27000,Dealer
4259,6,104000,Dealer
4260,9,14000,Dealer
4261,3,25000,Dealer
4262,2,22000,Dealer
4263,8,52000,Dealer
4264,3,26750,Dealer
4265,4,60000,Dealer
4266,2,20000,Dealer
4267,3,40000,Dealer
4268,4,9691,Dealer
4269,3,61000,Dealer
4270,3,37000,Dealer
4271,1,22200,Dealer
4272,3,18000,Dealer
4273,4,32000,Dealer
4274,6,88000,Dealer
4275,4,29000,Dealer
4276,4,32000,Dealer
4277,5,72300,Dealer
4278,6,87194,Dealer
4279,4,56352,Dealer
4280,4,79874,Dealer
4281,6,44842,Dealer
4282,5,42037,Dealer
4283,4,56494,Dealer
4284,6,36908,Dealer
4285,4,17637,Dealer
4286,2,30000,Dealer
4287,2,7000,Dealer
4288,4,25000,Dealer
4289,4,59000,Dealer
4290,4,60000,Dealer
4291,4,63452,Dealer
4292,5,52000,Dealer
4293,4,77500,Dealer
4294,4,48000,Dealer
4295,6,55000,Dealer
4296,5,41556,Dealer
4297,3,72000,Dealer
4298,4,60000,Dealer
4299,7,81000,Dealer
4300,2,22000,Dealer
4301,3,28229,Dealer
4302,4,30000,Dealer
4303,4,27000,Dealer
4304,2,10450,Dealer
4305,4,23600,Dealer
4306,4,75000,Dealer
4307,4,79224,Dealer
4308,3,58100,Dealer
4309,8,45000,Dealer
4310,6,70000,Dealer
4311,4,30798,Dealer
4312,4,25000,Individual
4313,3,10000,Individual
4314,4,50000,Individual
4315,4,22000,Individual
4316,4,20000,Individual
4317,3,31500,Individual
4318,3,80000,Individual
4319,3,40000,Individual
4320,3,20000,Individual
4321,3,60000,Individual
4322,3,60000,Individual
4323,4,107000,Individual
4324,4,50000,Individual
4325,4,50000,Individual
4326,4,80000,Individual
4327,3,35000,Individual
4328,3,30000,Individual
4329,3,50000,Individual
4330,4,35000,Individual
4331,3,46000,Individual
4332,3,80000,Individual
4333,3,30000,Individual
4334,4,25000,Individual
4335,3,10000,Individual
4336,2,57000,Individual
4337,3,50000,Individual
4338,4,120000,Individual
4339,3,32000,Individual
4340,3,90000,Individual
4341,4,50000,Individual
4342,3,29000,Individual
4343,4,70000,Individual
4344,3,70000,Individual
4345,4,48300,Individual
4346,3,70000,Individual
4347,2,15000,Individual
4348,3,30000,Individual
4349,3,35000,Individual
4350,4,70000,Individual
4351,4,115000,Individual
4352,3,40000,Individual
4353,4,90000,Individual
4354,3,70000,Individual
4355,3,35000,Individual
4356,3,140000,Individual
4357,2,10000,Individual
4358,2,15000,Individual
4359,3,40000,Individual
4360,4,50000,Individual
4361,4,33800,Individual
4362,3,65000,Individual
4363,3,100000,Individual
4364,3,20000,Individual
4365,2,10000,Individual
4366,3,60000,Individual
4367,4,110000,Individual
4368,4,21000,Individual
4369,4,35000,Individual
4370,4,70000,Individual
4371,3,10000,Individual
4372,3,70000,Individual
4373,2,9900,Individual
4374,3,100000,Individual
4375,3,50000,Individual
4376,3,20000,Individual
4377,4,70000,Individual
4378,3,60000,Individual
4379,3,70000,Individual
4380,3,30000,Individual
4381,4,79315,Individual
4382,2,35000,Individual
4383,4,50000,Individual
4384,4,44500,Individual
4385,4,50000,Individual
4386,3,70000,Individual
4387,4,80000,Individual
4388,4,120000,Individual
4389,3,40000,Individual
4390,9,68600,Individual
4391,4,70000,Individual
4392,3,120000,Individual
4393,3,50000,Individual
4394,3,42048,Trustmark Dealer
4395,6,42135,Dealer
4396,5,62257,Dealer
4397,7,67000,Dealer
4398,4,65000,Dealer
4399,1,40000,Individual
4400,1,12000,Individual
4401,1,10000,Individual
4402,4,60000,Individual
4403,1,15000,Individual
4404,8,48000,Dealer
4405,3,17000,Dealer
4406,2,37326,Dealer
4407,2,18000,Dealer
4408,3,14510,Dealer
4409,3,19000,Dealer
4410,2,9000,Dealer
4411,3,9339,Dealer
4412,3,50000,Dealer
4413,2,7000,Dealer
4414,9,58000,Dealer
4415,3,15000,Individual
4416,2,32000,Individual
4417,2,20000,Individual
4418,4,42000,Dealer
4419,9,32208,Dealer
4420,3,48976,Dealer
4421,7,46000,Dealer
4422,6,95006,Dealer
4423,8,64253,Dealer
4424,6,51000,Dealer
4425,9,74841,Dealer
4426,6,80000,Dealer
4427,7,113000,Dealer
4428,8,71000,Dealer
4429,3,60000,Individual
4430,4,20000,Individual
4431,7,120000,Individual
4432,7,70000,Individual
4433,9,147000,Individual
4434,8,120000,Individual
4435,6,80000,Individual
4436,3,27000,Individual
4437,1,15000,Individual
4438,5,56000,Individual
4439,9,120000,Individual
4440,9,70000,Individual
4441,2,90000,Individual
4442,6,80000,Individual
4443,5,137138,Individual
4444,6,40000,Individual
4445,2,20000,Individual
4446,2,20000,Individual
4447,6,71500,Individual
4448,7,15000,Individual
4449,2,30000,Individual
4450,3,50000,Individual
4451,11,120000,Individual
4452,5,120000,Individual
4453,7,213000,Individual
4454,6,100000,Individual
4455,8,54000,Individual
4456,8,40000,Individual
4457,4,105679,Individual
4458,11,92182,Dealer
4459,13,96000,Dealer
4460,9,60000,Dealer
4461,13,85000,Dealer
4462,14,106000,Dealer
4463,13,92000,Dealer
4464,13,86000,Dealer
4465,13,96000,Dealer
4466,11,107600,Dealer
4467,7,75000,Dealer
4468,3,32099,Dealer
4469,13,65123,Dealer
4470,12,35000,Dealer
4471,6,78000,Dealer
4472,12,124000,Dealer
4473,9,79000,Dealer
4474,12,108000,Dealer
4475,12,98206,Dealer
4476,8,68000,Dealer
4477,13,73000,Dealer
4478,10,160000,Individual
4479,10,150000,Individual
4480,13,70000,Individual
4481,11,160000,Individual
4482,14,187500,Individual
4483,13,120000,Individual
4484,13,100000,Individual
4485,11,110000,Individual
4486,11,100000,Individual
4487,12,105000,Individual
4488,13,120000,Individual
4489,11,99590,Individual
4490,13,110000,Individual
4491,11,80000,Individual
4492,11,87000,Individual
4493,14,70000,Individual
4494,13,100000,Individual
4495,11,100000,Individual
4496,10,100000,Individual
4497,11,80000,Individual
4498,13,110000,Individual
4499,5,45000,Individual
4500,2,45000,Dealer
4501,6,14000,Dealer
4502,2,30000,Individual
4503,5,52000,Dealer
4504,5,78000,Dealer
4505,5,41256,Dealer
4506,5,42800,Dealer
4507,5,11800,Dealer
4508,5,20200,Dealer
4509,5,87000,Dealer
4510,5,30000,Dealer
4511,5,65000,Dealer
4512,5,96330,Dealer
4513,5,26026,Dealer
4514,5,68000,Dealer
4515,5,25000,Dealer
4516,5,72000,Dealer
4517,5,21000,Dealer
4518,5,50000,Dealer
4519,5,57589,Dealer
4520,5,72643,Dealer
4521,5,70000,Individual
4522,5,70000,Individual
4523,5,30000,Individual
4524,5,30000,Individual
4525,5,70000,Individual
4526,4,64000,Individual
4527,5,30000,Individual
4528,5,87500,Individual
4529,5,35000,Individual
4530,5,80000,Individual
4531,5,40000,Individual
4532,4,100000,Individual
4533,5,25000,Individual
4534,4,5000,Individual
4535,5,43405,Trustmark Dealer
4536,4,50000,Dealer
4537,4,15000,Dealer
4538,5,51630,Dealer
4539,3,50000,Dealer
4540,5,40000,Dealer
4541,2,17000,Individual
4542,3,35000,Individual
4543,1,35000,Individual
4544,3,23000,Individual
4545,1,35000,Individual
4546,3,80000,Individual
4547,2,5000,Individual
4548,3,40000,Individual
4549,3,15000,Individual
4550,3,30000,Individual
4551,14,77253,Dealer
4552,13,75000,Dealer
4553,14,85000,Dealer
4554,14,62683,Dealer
4555,14,58641,Dealer
4556,13,90046,Dealer
4557,13,70000,Dealer
4558,15,31000,Dealer
4559,13,71441,Dealer
4560,13,46252,Dealer
4561,14,75075,Dealer
4562,14,42000,Dealer
4563,14,70000,Dealer
4564,15,55000,Dealer
4565,13,62000,Dealer
4566,15,89500,Dealer
4567,14,65000,Dealer
4568,15,89000,Dealer
4569,14,70000,Individual
4570,15,89000,Individual
4571,13,100000,Individual
4572,14,146000,Individual
4573,15,40000,Individual
4574,13,100000,Individual
4575,15,50000,Individual
4576,14,80000,Individual
4577,15,120000,Individual
4578,13,120000,Individual
4579,13,122671,Individual
4580,13,120000,Individual
4581,13,130000,Individual
4582,3,69000,Dealer
4583,2,11000,Dealer
4584,2,68000,Dealer
4585,2,13000,Dealer
4586,3,17716,Dealer
4587,3,3919,Dealer
4588,2,10000,Individual
4589,3,40000,Individual
4590,2,23950,Individual
4591,8,40000,Dealer
4592,9,110699,Dealer
4593,10,58000,Dealer
4594,10,29000,Dealer
4595,5,47000,Dealer
4596,10,80000,Dealer
4597,10,47000,Dealer
4598,11,35000,Dealer
4599,11,77739,Dealer
4600,12,57800,Dealer
4601,7,73000,Dealer
4602,8,27562,Dealer
4603,9,30448,Dealer
4604,10,102000,Dealer
4605,9,37590,Dealer
4606,10,82000,Dealer
4607,9,50000,Dealer
4608,8,34579,Dealer
4609,8,42000,Dealer
4610,8,20000,Dealer
4611,11,77000,Dealer
4612,10,63000,Dealer
4613,9,40000,Dealer
4614,8,38100,Dealer
4615,10,58000,Dealer
4616,11,35000,Dealer
4617,12,73000,Dealer
4618,11,72000,Dealer
4619,6,12450,Dealer
4620,5,67817,Dealer
4621,10,94000,Dealer
4622,9,68000,Dealer
4623,11,90000,Dealer
4624,10,82000,Dealer
4625,9,63000,Dealer
4626,9,54943,Dealer
4627,11,52221,Dealer
4628,11,76602,Dealer
4629,12,18000,Dealer
4630,13,82000,Dealer
4631,7,57723,Dealer
4632,10,50000,Dealer
4633,14,97000,Dealer
4634,11,78000,Dealer
4635,13,64684,Dealer
4636,10,78000,Dealer
4637,12,59740,Dealer
4638,11,48216,Dealer
4639,11,69000,Dealer
4640,12,56700,Dealer
4641,6,21000,Dealer
4642,11,56000,Dealer
4643,10,66000,Dealer
4644,11,50000,Dealer
4645,9,36834,Dealer
4646,6,36977,Dealer
4647,11,54886,Dealer
4648,9,65253,Dealer
4649,12,61171,Dealer
4650,7,89800,Dealer
4651,11,90000,Dealer
4652,11,70000,Dealer
4653,9,69900,Dealer
4654,9,57001,Dealer
4655,5,34355,Dealer
4656,11,52000,Dealer
4657,10,50038,Dealer
4658,5,32886,Dealer
4659,11,74000,Dealer
4660,10,75000,Dealer
4661,10,94000,Dealer
4662,10,67000,Dealer
4663,9,57390,Dealer
4664,12,79497,Dealer
4665,8,67000,Dealer
4666,10,67000,Dealer
4667,11,64616,Dealer
4668,6,33421,Dealer
4669,7,36000,Dealer
4670,10,63000,Dealer
4671,5,28300,Dealer
4672,10,66084,Dealer
4673,5,61450,Dealer
4674,11,67000,Dealer
4675,12,52473,Dealer
4676,14,78000,Dealer
4677,9,70000,Dealer
4678,8,72000,Dealer
4679,9,46100,Dealer
4680,9,56468,Dealer
4681,9,38452,Dealer
4682,9,35000,Dealer
4683,8,52000,Dealer
4684,9,42000,Dealer
4685,11,57726,Dealer
4686,6,48429,Dealer
4687,10,43785,Dealer
4688,9,13000,Dealer
4689,9,35800,Dealer
4690,8,47000,Dealer
4691,8,50000,Dealer
4692,8,75174,Dealer
4693,11,31000,Dealer
4694,9,45160,Dealer
4695,8,61500,Dealer
4696,10,74953,Dealer
4697,11,35000,Dealer
4698,12,92000,Dealer
4699,10,66000,Dealer
4700,7,55000,Dealer
4701,9,47000,Dealer
4702,9,73500,Dealer
4703,9,50000,Dealer
4704,12,97341,Dealer
4705,10,64000,Dealer
4706,8,68000,Dealer
4707,10,62000,Dealer
4708,10,61000,Dealer
4709,7,38000,Dealer
4710,10,55000,Dealer
4711,11,48000,Dealer
4712,10,80292,Dealer
4713,8,45000,Dealer
4714,7,62000,Dealer
4715,9,65000,Dealer
4716,11,45000,Dealer
4717,10,58000,Dealer
4718,10,63155,Dealer
4719,9,65000,Dealer
4720,9,72000,Dealer
4721,10,82110,Dealer
4722,8,32545,Dealer
4723,7,96000,Dealer
4724,11,44400,Dealer
4725,12,95721,Dealer
4726,10,82000,Dealer
4727,10,55845,Dealer
4728,11,60000,Dealer
4729,8,94952,Dealer
4730,7,63000,Dealer
4731,8,72000,Dealer
4732,10,74703,Dealer
4733,10,45854,Dealer
4734,10,68000,Dealer
4735,9,75750,Dealer
4736,7,82000,Dealer
4737,10,50000,Dealer
4738,10,30215,Dealer
4739,7,57210,Dealer
4740,5,57000,Dealer
4741,9,30000,Dealer
4742,12,70000,Dealer
4743,10,40300,Dealer
4744,10,83347,Dealer
4745,13,57390,Dealer
4746,8,92000,Dealer
4747,8,19000,Dealer
4748,7,27123,Dealer
4749,12,70000,Dealer
4750,8,80000,Dealer
4751,10,49000,Dealer
4752,9,49000,Dealer
4753,13,67000,Dealer
4754,11,52000,Dealer
4755,8,25981,Dealer
4756,11,100000,Dealer
4757,11,68000,Dealer
4758,8,71236,Dealer
4759,11,40685,Dealer
4760,9,58500,Dealer
4761,10,66381,Dealer
4762,9,32000,Dealer
4763,8,35000,Dealer
4764,12,65000,Dealer
4765,9,64000,Dealer
4766,13,57215,Individual
4767,11,25000,Individual
4768,7,40000,Individual
4769,11,30000,Individual
4770,9,64000,Individual
4771,12,67000,Individual
4772,9,70000,Individual
4773,11,28400,Individual
4774,9,110000,Individual
4775,11,70000,Individual
4776,10,24600,Individual
4777,10,15000,Individual
4778,12,80000,Individual
4779,12,15000,Individual
4780,9,24750,Individual
4781,10,60000,Individual
4782,9,15000,Individual
4783,12,80000,Individual
4784,10,50000,Individual
4785,8,120000,Individual
4786,13,50000,Individual
4787,11,171289,Individual
4788,13,80000,Individual
4789,11,70000,Individual
4790,10,40000,Individual
4791,8,150000,Individual
4792,9,9800,Individual
4793,7,70000,Individual
4794,8,82000,Individual
4795,9,34000,Individual
4796,11,60000,Individual
4797,9,60000,Individual
4798,11,80000,Individual
4799,11,50000,Individual
4800,10,20000,Individual
4801,8,32000,Individual
4802,9,25000,Individual
4803,10,80000,Individual
4804,9,64000,Individual
4805,13,60000,Individual
4806,10,105000,Individual
4807,8,60000,Individual
4808,7,60000,Individual
4809,10,30000,Individual
4810,12,70000,Individual
4811,10,30000,Individual
4812,11,100000,Individual
4813,11,60000,Individual
4814,12,49100,Individual
4815,8,70000,Individual
4816,11,53000,Individual
4817,10,100000,Individual
4818,12,130000,Individual
4819,9,25000,Individual
4820,13,90000,Individual
4821,12,50000,Individual
4822,12,30000,Individual
4823,6,5000,Individual
4824,7,60000,Individual
4825,11,60000,Individual
4826,8,45000,Individual
4827,10,68000,Individual
4828,10,42000,Individual
4829,11,80000,Individual
4830,11,25000,Individual
4831,11,60000,Individual
4832,9,50000,Individual
4833,11,90000,Individual
4834,9,15000,Individual
4835,12,80000,Individual
4836,11,70000,Individual
4837,11,80000,Individual
4838,10,39000,Individual
4839,8,42020,Trustmark Dealer
4840,8,25783,Trustmark Dealer
4841,9,55329,Trustmark Dealer
4842,11,84000,Dealer
4843,10,45000,Dealer
4844,9,41000,Dealer
4845,10,45000,Dealer
4846,12,84251,Dealer
4847,13,60000,Dealer
4848,11,49700,Dealer
4849,9,47000,Dealer
4850,9,35000,Dealer
4851,12,8500,Dealer
4852,10,52000,Dealer
4853,7,74000,Dealer
4854,6,42000,Dealer
4855,12,88000,Dealer
4856,10,25590,Dealer
4857,10,80000,Dealer
4858,12,57000,Dealer
4859,11,77000,Dealer
4860,9,36000,Dealer
4861,9,24600,Dealer
4862,10,23000,Dealer
4863,8,70000,Dealer
4864,11,49000,Dealer
4865,4,41280,Dealer
4866,7,31847,Dealer
4867,7,41000,Dealer
4868,7,44000,Dealer
4869,11,78000,Dealer
4870,9,32000,Dealer
4871,8,39000,Dealer
4872,8,40000,Dealer
4873,10,35000,Dealer
4874,11,81000,Dealer
4875,9,79330,Dealer
4876,8,55713,Dealer
4877,5,27000,Dealer
4878,5,50000,Dealer
4879,12,96000,Dealer
4880,11,69000,Dealer
4881,11,23000,Dealer
4882,8,47000,Dealer
4883,11,49011,Dealer
4884,9,50000,Dealer
4885,8,52000,Dealer
4886,8,47000,Dealer
4887,12,46025,Dealer
4888,4,41394,Dealer
4889,7,72536,Dealer
4890,10,66692,Dealer
4891,8,33135,Dealer
4892,9,74357,Dealer
4893,11,70000,Dealer
4894,10,38225,Dealer
4895,4,30000,Dealer
4896,8,35000,Dealer
4897,10,62540,Dealer
4898,7,48000,Dealer
4899,9,60000,Dealer
4900,11,57000,Dealer
4901,10,60000,Dealer
4902,10,57000,Dealer
